id,time,latitude,longitude
ak0202o0d8r4,2020-02-27T05:37:07.329Z,63.0565,-150.9675
ak0202o0h6fd,2020-02-27T05:55:43.597Z,62.8933,-149.4993
ak0202o0u1ww,2020-02-27T06:15:51.196Z,60.2065,-151.1831
ak0202o0upqa,2020-02-27T06:18:59.165Z,60.2208,-151.2184
ak0202o1fmgo,2020-02-27T07:16:14.606Z,64.3967,-150.1398
ak0202o236kw,2020-02-27T08:26:06.248Z,58.0624,-153.3907
ak0202o2v4fm,2020-02-27T09:56:42.094Z,62.7687,-149.1039
ak0202o37ath,2020-02-27T10:13:24.593Z,60.5069,-150.8306
ak0202o3ca5t,2020-02-27T10:36:47.852Z,64.9614,-150.6787
ak0202o3q7b1,2020-02-27T11:01:42.883Z,60.4652,-150.9146
ak0202o3t6lz,2020-02-27T11:15:31.767Z,65.801,-151.0308
ak0202o3ui6r,2020-02-27T11:21:49.959Z,62.1209,-147.7579
ak0202o3x9zp,2020-02-27T11:34:43.532Z,61.1845,-149.57
ak0202o4bfrg,2020-02-27T12:00:50.512Z,60.762,-151.8113
ak0202o56asw,2020-02-27T13:44:49.128Z,57.1235,-156.84
ak0202o5p26a,2020-02-27T14:32:01.944Z,61.447,-149.8541
ak0202o5q5p3,2020-02-27T14:37:14.061Z,60.3791,-147.5038
ak0202o5sa51,2020-02-27T14:47:05.207Z,60.4866,-150.8949
ak0202o66o6y,2020-02-27T15:14:18.826Z,60.1706,-153.1754
ak0202o6tt54,2020-02-27T16:22:13.680Z,59.8428,-153.1789
ak0202o7b7nb,2020-02-27T17:03:33.353Z,66.315,-157.3528
ak0202o8hvpg,2020-02-27T19:02:40.144Z,63.6265,-152.2494
ak0202o8ifsj,2020-02-27T19:05:08.220Z,63.0099,-150.2326
ak0202o8tp4a,2020-02-27T19:57:55.219Z,63.2783,-151.7865
ak0202o95m5v,2020-02-27T20:13:14.762Z,65.7721,-165.9782
ak0202o9a6aq,2020-02-27T20:34:43.686Z,61.0075,-147.4041
ak0202o9s3fj,2020-02-27T21:18:02.589Z,63.2926,-150.1654
ak0202o9vjyk,2020-02-27T21:34:16.440Z,65.9944,-161.923
ak0202oaedxy,2020-02-27T22:22:03.019Z,60.1006,-153.1673
ak0202oai21j,2020-02-27T22:39:15.114Z,61.247,-140.9106
ak0202oawvid,2020-02-27T23:08:02.141Z,66.2571,-157.6351
ak0202ob02sq,2020-02-27T23:23:22.985Z,56.9425,-153.5988
ak0202ob1m96,2020-02-27T23:30:41.709Z,60.0447,-152.8953
ak0202ob406r,2020-02-27T23:41:55.395Z,66.1996,-157.2272
ak0202pkufsr,2020-02-28T00:23:15.029Z,60.8533,-152.3753
ak0202pkyaog,2020-02-28T00:41:16.115Z,61.1912,-151.3737
ak0202plelpw,2020-02-28T01:17:23.788Z,62.6751,-149.186
ak0202pll0kx,2020-02-28T01:47:16.251Z,63.266,-149.6613
ak0202pm4sr5,2020-02-28T02:39:45.146Z,64.5497,-147.0129
ak0202pmmkr4,2020-02-28T03:22:39.526Z,61.8584,-150.3908
ak0202pmqlo4,2020-02-28T03:38:56.208Z,65.3126,-163.1204
ak0202pmqlp3,2020-02-28T03:41:19.183Z,60.3087,-140.1224
ak0202pmr08k,2020-02-28T03:43:07.189Z,65.2668,-163.0103
ak0202pms676,2020-02-28T03:48:51.634Z,66.2884,-157.4703
ak0202pn7y1v,2020-02-28T04:22:09.313Z,61.4587,-150.0594
ak0202pnqghy,2020-02-28T05:08:46.788Z,63.1018,-151.4946
ak0202pohgg9,2020-02-28T06:34:42.714Z,62.838,-144.8206
ak0202poi9ix,2020-02-28T06:38:20.044Z,62.8361,-144.9144
ak0202poihu9,2020-02-28T06:39:30.038Z,61.0912,-151.5738
ak0202pojzu9,2020-02-28T06:46:27.692Z,61.116,-147.6445
ak0202powwxx,2020-02-28T07:06:55.418Z,61.3563,-150.0166
ak0202poz70p,2020-02-28T07:17:19.453Z,60.56,-151.9678
ak0202pp3htk,2020-02-28T07:37:21.725Z,63.084,-150.9324
ak0202pphnp3,2020-02-28T08:03:33.357Z,59.6381,-152.8247
ak0202pplqnv,2020-02-28T08:22:39.556Z,61.4191,-151.7742
ak0202ppo1ty,2020-02-28T08:33:16.302Z,64.4834,-147.5071
ak0202pq3k3g,2020-02-28T09:05:51.147Z,61.3145,-150.0492
ak0202pqp5y5,2020-02-28T10:06:32.235Z,62.2714,-149.2206
ak0202pqrxkf,2020-02-28T10:19:23.072Z,59.9111,-151.6966
ak0202pqxxr5,2020-02-28T10:47:17.037Z,61.5711,-153.9673
ak0202prbnqh,2020-02-28T11:11:27.159Z,59.7367,-153.7437
ak0202prhetd,2020-02-28T11:38:10.576Z,61.4752,-149.9372
ak0202prl20w,2020-02-28T11:55:11.043Z,59.8126,-152.1257
ak0202przqdf,2020-02-28T12:23:58.437Z,61.8041,-146.4254
ak0202ps3hjr,2020-02-28T12:41:10.311Z,62.895,-150.3909
ak0202ps5fgc,2020-02-28T12:50:16.281Z,63.4619,-148.741
ak0202pt5p9m,2020-02-28T14:19:39.595Z,61.6482,-151.9045
ak0202ptrdg2,2020-02-28T15:20:50.775Z,60.2186,-150.2325
